vehicles,vehicle_quantities,vehicle_costs,vehicle_ranges,vehicle_speeds,total_requests,completed,dropped,impossible,pax_volume,average_wait,max_wait,average_duration,average_distance,availability,pax_max,utility,fleet_cost
"['B1, E1, G2, K3', 'C1, P2, G2, M3, A3']","[40, 14]","[3700.0, 54150.0]","[13.766519823788546, 532.8218243819267]","[12.620192307692307, 40]",1790,755,0,1035,919,0.0,0.0,7.591726161911853,1.6409235702732374,0.42178770949720673,94,0.6265869273743017,906100.0
"['B1, E1, G2, K3', 'C1, P3, G1, M1, A3']","[40, 8]","[3700.0, 47200]","[13.766519823788546, 780.8433107756377]","[12.620192307692307, 18.857758620689655]",1790,755,0,1035,919,0.1698833753398672,8.282312407698385,8.957685621388633,1.6409235702732374,0.40391061452513966,93,0.6200230618175954,525600.0
"['B1, E1, G2, K3', 'C1, P3, G1, M1, A3']","[40, 10]","[3700.0, 47200]","[13.766519823788546, 780.8433107756377]","[12.620192307692307, 18.857758620689655]",1790,755,0,1035,919,0.009352229486951502,1.8612741310695924,8.89555459378563,1.6409235702732374,0.4201117318435754,92,0.6231352001576895,620000.0
"['B1, E1, G2, K3', 'C1, P3, G1, M1, A3']","[40, 12]","[3700.0, 47200]","[13.766519823788546, 780.8433107756377]","[12.620192307692307, 18.857758620689655]",1790,755,0,1035,919,0.0039723310097790785,2.9991099123832043,8.849046123634842,1.6409235702732374,0.4212290502793296,93,0.6249333594112982,714400.0
"['B1, E1, G2, K3', 'C1, P3, G1, M1, A3']","[40, 14]","[3700.0, 47200]","[13.766519823788546, 780.8433107756377]","[12.620192307692307, 18.857758620689655]",1790,755,0,1035,919,0.0,0.0,8.779845684927439,1.6409235702732374,0.42178770949720673,93,0.6250869273743017,808800.0
"['B1, E1, G2, K3', 'C1, P3, G1, M1, A3']","[40, 16]","[3700.0, 47200]","[13.766519823788546, 780.8433107756377]","[12.620192307692307, 18.857758620689655]",1790,755,0,1035,919,0.0,0.0,8.720639743712788,1.6409235702732374,0.42178770949720673,91,0.6220869273743017,903200.0
"['B1, E1, G2, K3', 'C1, P3, G1, M1, A3']","[40, 18]","[3700.0, 47200]","[13.766519823788546, 780.8433107756377]","[12.620192307692307, 18.857758620689655]",1790,755,0,1035,919,0.0,0.0,8.681993725902464,1.6409235702732374,0.42178770949720673,91,0.6220869273743017,997600.0
"['B1, E1, G2, K3', 'C1, P3, G1, M2, A3']","[40, 8]","[3700.0, 52800]","[13.766519823788546, 762.970498474059]","[12.620192307692307, 36.82272488164124]",1790,755,0,1035,919,0.020704117065895727,4.558824606970937,8.03283675365633,1.6409235702732374,0.41899441340782123,94,0.6258161389422247,570400.0
"['B1, E1, G2, K3', 'C1, P3, G1, M2, A3']","[40, 10]","[3700.0, 52800]","[13.766519823788546, 762.970498474059]","[12.620192307692307, 36.82272488164124]",1790,755,0,1035,919,0.0,0.0,7.892448558488775,1.6409235702732374,0.42178770949720673,95,0.6280869273743017,676000.0
"['B1, E1, G2, K3', 'C1, P3, G1, M2, A3']","[40, 12]","[3700.0, 52800]","[13.766519823788546, 762.970498474059]","[12.620192307692307, 36.82272488164124]",1790,755,0,1035,919,0.0,0.0,7.784401580266929,1.6409235702732374,0.42178770949720673,95,0.6280869273743017,781600.0
"['B1, E1, G2, K3', 'C1, P3, G1, M2, A3']","[40, 14]","[3700.0, 52800]","[13.766519823788546, 762.970498474059]","[12.620192307692307, 36.82272488164124]",1790,755,0,1035,919,0.0,0.0,7.691215775071196,1.6409235702732374,0.42178770949720673,93,0.6250869273743017,887200.0
"['B1, E1, G2, K3', 'C1, P3, G1, M2, A3']","[40, 16]","[3700.0, 52800]","[13.766519823788546, 762.970498474059]","[12.620192307692307, 36.82272488164124]",1790,755,0,1035,919,0.0,0.0,7.583770369393514,1.6409235702732374,0.42178770949720673,93,0.6250869273743017,992800.0
"['B1, E1, G2, K3', 'C1, P3, G1, M3, A3']","[40, 8]","[3700.0, 56650]","[13.766519823788546, 751.5030060120241]","[12.620192307692307, 40]",1790,755,0,1035,919,0.008293461038106836,1.937196904689067,7.938127384676273,1.6409235702732374,0.4201117318435754,93,0.6246389058472605,601200.0
"['B1, E1, G2, K3', 'C1, P3, G1, M3, A3']","[40, 10]","[3700.0, 56650]","[13.766519823788546, 751.5030060120241]","[12.620192307692307, 40]",1790,755,0,1035,919,0.0,0.0,7.822293048677336,1.6409235702732374,0.42178770949720673,95,0.6280869273743017,714500.0
"['B1, E1, G2, K3', 'C1, P3, G1, M3, A3']","[40, 12]","[3700.0, 56650]","[13.766519823788546, 751.5030060120241]","[12.620192307692307, 40]",1790,755,0,1035,919,0.0,0.0,7.673789738329431,1.6409235702732374,0.42178770949720673,93,0.6250869273743017,827800.0
"['B1, E1, G2, K3', 'C1, P3, G1, M3, A3']","[40, 14]","[3700.0, 56650]","[13.766519823788546, 751.5030060120241]","[12.620192307692307, 40]",1790,755,0,1035,919,0.0,0.0,7.591726161911853,1.6409235702732374,0.42178770949720673,94,0.6265869273743017,941100.0
"['B1, E1, G2, K3', 'C1, P3, G2, M1, A3']","[40, 8]","[3700.0, 48700.0]","[13.766519823788546, 780.5182641273806]","[12.620192307692307, 18.849633778543733]",1790,755,0,1035,919,0.17026082655480193,8.294102648788382,8.958421435807526,1.6409235702732374,0.40391061452513966,93,0.620021740738343,537600.0
"['B1, E1, G2, K3', 'C1, P3, G2, M1, A3']","[40, 10]","[3700.0, 48700.0]","[13.766519823788546, 780.5182641273806]","[12.620192307692307, 18.849633778543733]",1790,755,0,1035,919,0.009389578429770548,1.8612741310695924,8.896344592240224,1.6409235702732374,0.4201117318435754,92,0.6231350694363896,635000.0
"['B1, E1, G2, K3', 'C1, P3, G2, M1, A3']","[40, 12]","[3700.0, 48700.0]","[13.766519823788546, 780.5182641273806]","[12.620192307692307, 18.849633778543733]",1790,755,0,1035,919,0.003978884701263926,3.004057949454264,8.841682432910627,1.6409235702732374,0.4212290502793296,93,0.624933336473378,732400.0
"['B1, E1, G2, K3', 'C1, P3, G2, M1, A3']","[40, 14]","[3700.0, 48700.0]","[13.766519823788546, 780.5182641273806]","[12.620192307692307, 18.849633778543733]",1790,755,0,1035,919,0.0,0.0,8.782116979954305,1.6409235702732374,0.42178770949720673,92,0.6235869273743017,829800.0
"['B1, E1, G2, K3', 'C1, P3, G2, M1, A3']","[40, 16]","[3700.0, 48700.0]","[13.766519823788546, 780.5182641273806]","[12.620192307692307, 18.849633778543733]",1790,755,0,1035,919,0.0,0.0,8.721582284187797,1.6409235702732374,0.42178770949720673,91,0.6220869273743017,927200.0
"['B1, E1, G2, K3', 'C1, P3, G2, M2, A3']","[40, 8]","[3700.0, 54300.0]","[13.766519823788546, 762.660158633313]","[12.620192307692307, 36.80723525081502]",1790,755,0,1035,919,0.020739165134430422,4.561224344646391,8.033224848980767,1.6409235702732374,0.41899441340782123,94,0.6258160162739848,582400.0
"['B1, E1, G2, K3', 'C1, P3, G2, M2, A3']","[40, 10]","[3700.0, 54300.0]","[13.766519823788546, 762.660158633313]","[12.620192307692307, 36.80723525081502]",1790,755,0,1035,919,0.0,0.0,7.892867460402624,1.6409235702732374,0.42178770949720673,95,0.6280869273743017,691000.0
